batman3.jpg,0.131353,0.0,0.0,9.19086e-06,0.0,0.0,0.000223644,0.0,0.0,0.00106001,0.0,0.0,0.000870068,0.0,0.0,0.00106614,0.0,0.0,0.00159615,0.0,0.0,0.00122545,0.0,0.0,0.00116418,0.0,0.0,0.000361507,0.0,0.0,0.000113354,0.0,0.0,0.0088845,0.0,0.0,1.53181e-05,0.0,0.0,0.000548388,0.0,0.0,0.00182592,0.0,0.0,0.00331177,0.0,0.0,0.00166661,0.0,0.0,0.000165435,0.0,0.0,0.00263165,0.0,0.0,0.00218742,0.0,0.0,0.000382952,0.0,0.0,0.000376825,0.0,0.0,1.53181e-05,0.0,0.0,0.00672771,0.0,0.0,0.0,0.0,0.0,0.000159308,0.0,0.0,0.00093134,0.0,0.0,0.00300541,0.0,0.0,0.0019454,0.0,0.0,0.00125608,0.0,0.0,0.0017095,0.0,0.0,0.00131736,0.0,0.0,0.00100487,0.0,0.0,0.00024509,0.0,0.0,0.000116418,0.0,0.0,0.00863634,0.0,0.0,0.000183817,0.0,0.0,0.00305749,0.0,3.67634e-05,0.00532457,6.12724e-06,0.000775096,0.0084464,0.00994145,0.000692378,0.00597712,0.0163996,0.0,0.00262859,0.000652551,0.0,0.00576267,0.0,0.0,0.0051622,0.0,0.0,0.000790414,0.0,0.0,0.000870068,0.0,0.0,0.000352316,0.0,0.0,0.00585458,0.0,0.0,0.000165435,0.0,0.0,0.00347721,3.06362e-06,0.0,0.0137495,0.000309426,2.4509e-05,0.0679051,0.00300235,1.53181e-05,0.191896,0.0317514,0.0,0.526894,0.0924968,0.0,0.606517,0.0484236,0.0,0.303773,0.00102019,0.0,0.143034,0.0,0.0,0.0771818,0.0,0.0,0.0463373,0.0,0.0,0.0802546,0.0,0.0,0.00159921,0.0,0.0,0.01064,3.06362e-06,0.0,0.0521306,3.06362e-06,0.0,0.0634782,0.0,0.0,0.0465333,0.0,0.0,0.0265983,0.0,0.0,0.0516189,0.0,0.0,0.0395023,0.0,0.0,0.0188382,0.0,0.0,0.0133972,0.0,0.0,0.00667256,0.0,0.0,0.0730949,0.0,0.0,5.51452e-05,0.0,0.0,0.00189025,0.0,0.0,0.00742009,0.0,0.0,0.34905,0.0,0.0,0.0796909,0.0,0.0,0.0652061,0.0,0.0,0.0445236,0.0,0.0,0.0216506,0.0,0.0,0.0101528,0.0,0.0,0.0014736,0.0,0.0,0.000759778,0.0,0.0,0.00730367,0.0,0.0,9.80358e-05,0.0,0.0,0.00107227,0.0,0.0,0.00802056,0.0,0.0,0.0152384,0.0,0.0,0.00929809,0.0,0.0,0.00212309,0.0,0.0,0.00980358,0.0,0.0,0.00702794,0.0,0.0,0.000704633,0.0,0.0,0.000845559,0.0,0.0,0.000435034,0.0,0.0,0.00543793,0.0,0.0,0.232506,0.0,0.0,0.000113421,0.0,0.0,0.000381507,0.0,0.0,0.00206907,0.0,0.0,0.00196253,0.0,0.0,0.00217562,0.0,0.0,0.00377039,0.0,0.0,0.00325484,0.0,0.0,0.00292145,0.0,0.0,0.000835191,0.0,0.0,0.000354011,0.0,0.0,0.0182677,0.0,0.0,6.5303e-05,0.0,0.0,0.000666778,0.0,0.0,0.00126482,0.0,0.0,0.00303143,0.0,0.0,0.00160508,0.0,0.0,0.000109984,0.0,0.0,0.00286646,0.0,0.0,0.00276678,0.0,0.0,0.000415877,0.0,0.0,0.00058429,0.0,0.0,2.4059e-05,0.0,0.0,0.0096511,0.0,0.0,0.0,0.0,0.0,0.000226842,0.0,0.0,0.000738955,0.0,0.0,0.00129575,0.0,0.0,0.000708022,0.0,0.0,0.000580853,0.0,0.0,0.000869561,0.0,0.0,0.00127856,0.0,0.0,0.00135761,0.0,0.0,0.000189035,0.0,0.0,2.0622e-05,0.0,0.0,0.015219,0.0,0.0,0.000615223,0.0,0.0,0.00446466,0.0,0.0,0.00674683,0.0,0.0,0.00996386,0.0,0.0,0.00599069,0.0,0.0,0.00126138,0.0,0.0,0.00652686,0.0,0.0,0.00660935,0.0,0.0,0.00044681,0.0,0.0,0.000965797,0.0,0.0,0.000223405,0.0,0.0,0.00949987,0.0,0.0,0.000587727,0.0,0.0,0.0113971,2.7496e-05,0.0,0.0370646,0.000281834,0.0,0.117484,0.00259493,0.0,0.20986,0.0139611,0.0,0.403662,0.0474375,0.0,0.378039,0.00697367,0.0,0.200453,1.7185e-05,0.0,0.102058,0.0,0.0,0.0524142,0.0,0.0,0.0337754,0.0,0.0,0.0762017,0.0,0.0,0.00418283,0.0,0.0,0.0262862,3.437e-06,0.0,0.137428,0.0,0.0,0.133644,0.0,0.0,0.0705547,0.0,0.0,0.034944,0.0,0.0,0.0897847,0.0,0.0,0.0590752,0.0,0.0,0.0261418,0.0,0.0,0.0184842,0.0,0.0,0.0061866,0.0,0.0,0.0934177,0.0,0.0,0.000120295,0.0,0.0,0.00358823,0.0,0.0,0.013968,0.0,0.0,0.628473,0.0,0.0,0.170915,0.0,0.0,0.129922,0.0,0.0,0.0760917,0.0,0.0,0.0453478,0.0,0.0,0.0216462,0.0,0.0,0.00393193,0.0,0.0,0.00168069,0.0,0.0,0.0147928,0.0,0.0,0.000151228,0.0,0.0,0.00190066,0.0,0.0,0.0117133,0.0,0.0,0.0313489,0.0,0.0,0.01525,0.0,0.0,0.00442342,0.0,0.0,0.0191716,0.0,0.0,0.0128234,0.0,0.0,0.00148135,0.0,0.0,0.00146072,0.0,0.0,0.000639282,0.0,0.0,0.00908399,0.0,0.0,0.148527,0.00456545,0.0,0.000153317,0.0,0.0,0.000340705,0.0,0.0,0.00183299,0.0,0.0,0.00256891,0.0,0.0,0.00276993,0.0,0.0,0.00559778,0.0,0.0,0.00479372,0.0,0.0,0.00339001,0.0,0.0,0.00124698,0.0,0.0,0.000647339,0.0,0.0,0.0148513,0.0,0.0,7.83621e-05,0.000262343,0.0,0.000470173,0.0,0.0,0.000906275,0.0,0.0,0.00334231,0.0,0.0,0.0016933,0.0,0.0,8.51762e-05,0.0,0.0,0.00257573,0.0,0.0,0.00248033,0.0,0.0,0.000490615,0.0,0.0,0.000500836,0.0,0.0,4.08846e-05,0.0,0.0,0.0081701,0.0,0.0,2.04423e-05,6.8141e-05,0.0,0.000163538,0.0,0.0,0.000412253,0.0,0.0,0.000930124,0.0,0.0,0.00065756,0.0,0.0,0.000603048,0.0,0.0,0.000974416,0.0,0.0,0.0012572,0.0,0.0,0.000998265,0.0,0.0,0.00011584,0.0,0.0,4.42916e-05,0.0,0.0,0.0100781,0.0,0.0,0.00047358,0.0019352,0.0,0.00245989,0.0,0.0,0.0037239,0.0,0.0,0.00848355,0.0,0.0,0.00455522,0.0,0.0,0.000804064,0.0,0.0,0.00459611,0.0,0.0,0.00482438,0.0,0.0,0.000275971,0.0,0.0,0.00073933,0.0,0.0,0.000255529,0.0,0.0,0.00657901,0.0,0.0,0.00047358,0.00711051,0.000194202,0.00761135,0.00252122,0.00127424,0.0284489,0.000746144,0.0,0.100147,0.00253825,0.0,0.200024,0.0159961,0.0,0.40043,0.00747507,0.0,0.335945,5.45128e-05,0.0,0.158496,0.0,0.0,0.073289,0.0,0.0,0.0398318,0.0,0.0,0.0259004,0.0,0.0,0.060826,0.0,0.0,0.00306975,0.0138701,3.40705e-06,0.0182277,5.79198e-05,3.40705e-06,0.0879768,3.40705e-06,0.0,0.139788,0.0,0.0,0.0713947,0.0,0.0,0.0438794,0.0,0.0,0.103148,0.0,0.0,0.0637118,0.0,0.0,0.0292393,0.0,0.0,0.019519,0.0,0.0,0.00741374,0.0,0.0,0.0833023,0.0,0.0,0.000143096,0.0011141,0.0,0.00195905,0.0,0.0,0.00634733,0.0,0.0,0.612741,0.0,0.0,0.336657,0.0,0.0,0.235601,0.0,0.0,0.0851524,0.0,0.0,0.0498928,0.0,0.0,0.0310587,0.0,0.0,0.00500495,0.0,0.0,0.00226569,0.0,0.0,0.0160813,0.0,0.0,0.000139689,0.00088924,0.0,0.00139008,0.0,0.0,0.0114715,0.0,0.0,0.0423428,0.0,0.0,0.0198563,0.0,0.0,0.00621446,0.0,0.0,0.0215939,0.0,0.0,0.0154339,0.0,0.0,0.00221799,0.0,0.0,0.00203401,0.0,0.0,0.00108344,0.0,0.0,0.0095227,0.0,0.0,0.347971,0.0,0.0,0.00015676,0.0,0.0,0.000430179,0.0,0.0,0.00168426,0.0,0.0,0.00222016,0.0,0.0,0.00258837,0.0,0.0,0.00481947,0.0,0.0,0.00447314,0.0,0.0,0.00440022,0.0,0.0,0.00121398,0.0,0.0,0.000375495,0.0,0.0,0.0256431,0.0,0.0,0.000153115,0.0,0.0,0.00122856,0.0,0.0,0.00179727,0.0,0.0,0.00409399,0.0,0.0,0.00265399,0.0,0.0,0.000189571,0.0,0.0,0.00396275,0.0,0.0,0.00541734,0.0,0.0,0.000597876,0.0,0.0,0.000732763,0.0,0.0,6.1975e-05,0.0,0.0,0.0154536,0.0,0.0,2.18735e-05,0.0,0.0,0.00080932,0.0,0.0,0.00170978,0.0,0.0,0.00270138,0.0,0.0,0.00143636,0.0,0.0,0.00137439,0.0,0.0,0.00189571,0.0,0.0,0.00252275,0.0,0.0,0.00269044,0.0,0.0,0.000382787,0.0,0.0,0.000109368,0.0,0.0,0.0231422,0.0,0.0,0.00117752,0.0,0.0,0.00641623,0.0,0.0,0.00859265,0.0,0.0,0.0149979,0.0,0.0,0.0097884,0.0,0.0,0.00236963,0.0,0.0,0.0109586,0.0,0.0,0.0112065,0.0,0.0,0.000736409,0.0,0.0,0.00153115,0.0,0.0,0.000484863,0.0,0.0,0.0135361,0.0,0.0,0.000721826,1.09368e-05,0.0,0.0122966,0.000160406,0.0,0.0415925,0.000754636,0.0,0.130727,0.00647092,0.0,0.266292,0.0330071,0.0,0.527772,0.0204955,0.0,0.4073,0.000346331,0.0,0.174445,3.64559e-06,0.0,0.0814096,0.0,0.0,0.0411915,0.0,0.0,0.0282241,0.0,0.0,0.0774177,0.0,0.0,0.00313885,3.64559e-06,0.0,0.0187857,1.45823e-05,0.0,0.0641733,3.64559e-06,0.0,0.14403,0.0,0.0,0.0651102,0.0,0.0,0.0307724,0.0,0.0,0.10087,0.0,0.0,0.0673741,0.0,0.0,0.0317494,0.0,0.0,0.0215199,0.0,0.0,0.00637613,0.0,0.0,0.0996594,0.0,0.0,0.000134887,0.0,0.0,0.00195039,0.0,0.0,0.00535537,0.0,0.0,0.3541,0.0,0.0,0.249996,0.0,0.0,0.175889,0.0,0.0,0.0989303,0.0,0.0,0.0692406,0.0,0.0,0.033667,0.0,0.0,0.00802394,0.0,0.0,0.00311698,0.0,0.0,0.0238348,0.0,0.0,0.000178634,0.0,0.0,0.00165145,0.0,0.0,0.00723284,0.0,0.0,0.0382896,0.0,0.0,0.0197481,0.0,0.0,0.00544286,0.0,0.0,0.0251144,0.0,0.0,0.0205648,0.0,0.0,0.00207069,0.0,0.0,0.00260295,0.0,0.0,0.00141084,0.0,0.0,0.0148193,0.0,0.0,0.174878,0.0,7.13124e-05,3.68447e-05,0.0,0.0,0.000125985,0.0,0.0,0.00124797,0.0,0.0,0.00133354,0.0,0.0,0.00151776,0.0,0.0,0.00228081,0.0,0.0,0.00168178,0.0,0.0,0.00146071,0.0,0.0,0.000555048,0.0,0.0,0.000225822,0.0,0.0,0.00972938,0.0,0.0,5.46728e-05,0.0,0.000615663,0.000227011,0.0,7.13124e-06,0.000546728,0.0,1.18854e-06,0.00159027,0.0,0.0,0.000721443,0.0,0.0,7.72551e-05,0.0,0.0,0.00110296,0.0,0.0,0.0014203,0.0,0.0,0.000230577,0.0,0.0,0.000222257,0.0,0.0,1.5451e-05,0.0,0.0,0.00435362,0.0,0.0,5.9427e-06,2.73364e-05,0.0182595,0.000204429,7.96321e-05,0.0720017,0.000298323,0.000701238,0.0587911,0.000614475,0.00258151,0.00632184,0.000380333,0.000108157,0.0,0.000356562,1.18854e-06,0.0,0.000514638,0.0,0.0,0.000648942,0.0,0.0,0.000604966,0.0,0.0,0.000124797,0.0,0.0,3.32791e-05,0.0,0.0,0.00883798,0.0,0.0,0.000303078,0.000159264,0.00273839,0.00151301,0.000896159,0.0121742,0.0025411,0.00449624,0.0520877,0.00473276,0.167541,0.0420957,0.00312824,0.118607,1.18854e-06,0.00140366,0.0110653,0.0,0.00390673,0.000625172,0.0,0.0035573,1.18854e-06,0.0,0.000563368,0.0,0.0,0.000694107,0.0,0.0,0.000477793,0.0,0.0,0.00569905,0.0,0.0,0.000379144,6.06155e-05,0.000273364,0.00508576,0.000767796,0.000231765,0.0202729,0.00598548,0.00101145,0.0751109,0.0467322,0.00112079,0.197277,0.249092,5.11072e-05,0.443275,0.356966,0.0,0.427926,0.0864365,0.0,0.190038,0.00150231,0.0,0.0886876,2.02052e-05,0.0,0.0495454,0.0,0.0,0.0331804,0.0,0.0,0.0744216,0.0,0.0,0.00180064,7.13124e-06,1.90166e-05,0.00967709,1.66395e-05,0.0,0.0465182,2.02052e-05,0.0,0.0523932,3.0902e-05,0.0,0.0395784,5.9427e-06,0.0,0.0233809,2.37708e-06,0.0,0.0507055,0.0,0.0,0.0336618,0.0,0.0,0.0157268,0.0,0.0,0.0108585,0.0,0.0,0.00463055,0.0,0.0,0.0625611,0.0,0.0,0.000149756,0.0,2.61479e-05,0.00112436,0.0,0.0,0.00381165,0.0,0.0,0.440479,0.0,0.0,0.124473,0.0,0.0,0.0856901,0.0,0.0,0.0460607,0.0,0.0,0.0347683,0.0,0.0,0.0141591,0.0,0.0,0.00242224,0.0,0.0,0.00103759,0.0,0.0,0.00941085,0.0,0.0,0.000104591,0.0,5.9427e-06,0.000603778,0.0,0.0,0.0078503,0.0,0.0,0.0176867,0.0,0.0,0.00966758,0.0,0.0,0.00310684,0.0,0.0,0.0106434,0.0,0.0,0.00732021,0.0,0.0,0.000893782,0.0,0.0,0.000799887,0.0,0.0,0.000541974,0.0,0.0,0.00545421,0.0,0.0
